time,value
2016-04-20 17:37:31,981.7857469831195
2016-04-21 01:35:50,968.9286041259764
2016-04-21 07:34:34,949.6428898402622
2016-04-21 17:32:28,923.9286041259766
2016-04-22 01:30:47,901.4286041259766
2016-04-22 05:29:56,878.9286041259767
2016-04-22 11:28:41,859.6428898402623
2016-04-22 17:27:25,843.5714612688337
2016-04-22 21:26:34,824.2857469831193
2016-04-23 05:24:53,808.2143184116908
2016-04-23 07:24:28,792.1428898402623
2016-04-23 13:23:12,776.0714612688337
2016-04-23 17:22:22,763.2143184116909
2016-04-23 21:21:31,743.9286041259767
2016-04-24 01:20:41,724.6428898402622
2016-04-24 05:19:50,711.7857469831193
2016-04-24 09:19:00,695.7143184116909
2016-04-24 13:18:09,686.0714612688337
2016-04-24 17:17:18,673.2143184116908
2016-04-24 21:16:28,660.357175554548
2016-04-25 01:15:37,650.7143184116909
2016-04-25 09:13:56,631.4286041259767
2016-04-25 13:13:06,621.7857469831196
2016-04-25 19:11:50,608.9286041259767
2016-04-26 01:10:34,589.6428898402622
2016-04-26 07:09:18,576.7857469831193
2016-04-26 13:08:03,560.7143184116908
2016-04-26 17:07:12,544.6428898402623
2016-04-26 21:06:22,538.2143184116908
2016-04-27 05:04:41,518.9286041259766
2016-04-27 09:03:50,506.0714612688337
2016-04-27 13:03:00,493.21431841169084
2016-04-27 21:01:18,477.1428898402623
2016-04-28 04:59:37,461.07146126883373
2016-04-28 08:58:47,448.21431841169084
2016-04-28 16:57:06,438.57146126883373
2016-04-28 22:55:50,422.5000326974051
2016-04-29 04:54:34,409.6428898402623
2016-04-29 10:53:18,396.7857469831194
2016-04-29 14:52:28,387.1428898402623
2016-04-29 20:51:12,374.2857469831194
2016-04-30 00:50:22,364.6428898402623
2016-04-30 08:48:41,351.78574698311945
2016-04-30 12:47:50,345.357175554548
2016-04-30 16:47:00,335.71431841169084
2016-04-30 20:46:09,326.0714612688337
2016-05-01 04:44:28,306.7857469831194
2016-05-01 16:41:56,281.07146126883373
2016-05-02 00:40:15,261.78574698311945
2016-05-02 04:39:25,255.35717555454798
2016-05-02 08:38:34,242.50003269740515
2016-05-02 12:37:44,232.857175554548
2016-05-02 14:37:18,223.21431841169087
2016-05-02 20:36:03,216.7857469831194
2016-05-03 04:34:22,200.71431841169084
2016-05-03 10:33:06,191.0714612688337
2016-05-03 12:32:41,181.42860412597653
2016-05-03 18:31:25,171.7857469831194
2016-05-04 00:30:09,158.9286041259766
2016-05-04 06:28:53,146.0714612688337
2016-05-04 16:26:47,133.21431841169084
2016-05-04 20:25:56,123.5714612688337
2016-05-05 02:24:41,117.14288984026228
2016-05-05 08:23:25,107.50003269740515
2016-05-05 12:22:34,101.0714612688337
2016-05-05 16:21:44,94.64288984026227
2016-05-05 20:20:53,91.42860412597656
2016-05-05 22:20:28,88.21431841169085
2016-05-06 00:20:03,81.78574698311941
2016-05-06 06:18:47,75.357175554548
2016-05-06 08:18:22,68.92860412597656
2016-05-06 12:17:31,65.71431841169085
2016-05-06 16:16:41,59.28574698311942
2016-05-06 20:15:50,56.07146126883371
2016-05-07 04:14:09,49.642889840262285
2016-05-07 12:12:28,43.21431841169084
2016-05-08 00:09:56,36.78574698311942
2016-05-08 06:08:41,33.5714612688337
2016-05-08 16:06:34,27.142889840262278
2016-05-09 12:02:22,20.714318411690847
2016-05-10 01:59:25,17.500032697405132
2016-05-10 15:56:28,17.500032697405132
2016-05-11 03:53:56,14.285746983119418
2016-05-11 13:51:50,11.071461268833707
2016-05-12 01:49:18,11.071461268833707
2016-05-12 19:45:31,11.071461268833707
2016-05-13 11:42:09,11.071461268833707
2016-05-14 05:38:22,11.071461268833707
2016-05-14 19:35:25,17.500032697405132
2016-05-15 11:32:03,23.928604125976562
2016-05-15 23:29:31,30.357175554547993
2016-05-16 13:26:34,40.00003269740513
2016-05-17 07:22:47,49.642889840262285
2016-05-17 23:19:25,56.07146126883371
2016-05-18 11:16:53,72.14288984026227
2016-05-19 09:12:15,85.00003269740515
2016-05-20 03:08:28,94.64288984026227
2016-05-21 03:03:25,110.71431841169084
2016-05-21 22:59:12,120.357175554548
2016-05-22 14:55:50,133.21431841169084
2016-05-23 14:50:47,149.28574698311942
2016-05-24 12:46:09,168.57146126883373
2016-05-25 18:39:50,191.0714612688337
2016-05-27 00:33:31,210.35717555454798
2016-05-27 20:29:18,229.64288984026228
2016-05-28 14:25:31,248.9286041259766
2016-05-29 16:20:03,274.6428898402623
2016-05-30 16:15:00,297.1428898402622
2016-05-31 12:10:47,310.0000326974051
2016-06-01 02:07:50,326.0714612688337
2016-06-01 14:05:18,342.1428898402623
2016-06-02 08:01:31,358.21431841169084
2016-06-03 05:56:53,387.1428898402623
2016-06-04 05:51:50,419.28574698311945
2016-06-05 09:45:56,454.6428898402623
2016-06-06 01:42:34,480.357175554548
2016-06-06 19:38:47,499.6428898402623
2016-06-07 13:35:00,525.357175554548
2016-06-08 07:31:12,551.0714612688337
2016-06-09 05:26:34,583.2143184116909
2016-06-09 21:23:12,608.9286041259767
2016-06-10 09:20:41,628.2143184116909
2016-06-10 23:17:44,650.7143184116909
2016-06-11 17:13:56,676.4286041259766
2016-06-12 13:09:44,698.9286041259764
2016-06-13 05:06:22,718.2143184116908
2016-06-13 17:03:50,734.2857469831195
2016-06-14 09:00:28,750.357175554548
2016-06-14 20:57:56,769.6428898402623
2016-06-15 16:53:44,788.9286041259766
2016-06-16 08:50:22,808.2143184116908
2016-06-17 00:47:00,824.2857469831193
2016-06-17 12:44:28,840.357175554548
2016-06-18 04:41:06,853.2143184116909
2016-06-18 20:37:44,866.0714612688338
2016-06-19 12:34:22,878.9286041259767
2016-06-20 12:29:18,895.0000326974051
2016-06-21 10:24:41,911.0714612688337
2016-06-22 08:20:03,923.9286041259766
2016-06-23 08:15:00,940.0000326974051
2016-06-24 10:09:31,952.857175554548
2016-06-26 00:01:31,968.9286041259764
2016-06-26 23:56:28,978.5714612688338
2016-06-27 19:52:15,988.2143184116909
2016-06-28 21:46:47,997.857175554548
2016-06-29 23:41:18,936.7857469831193
