time,value
2016-04-20 05:40:03,503.59375000000006
2016-04-20 07:39:37,542.1651785714286
2016-04-20 09:39:12,548.5937500000001
2016-04-20 11:38:47,558.2366071428572
2016-04-20 13:38:22,564.6651785714286
2016-04-20 15:37:56,574.3080357142858
2016-04-20 17:37:31,583.9508928571429
2016-04-20 21:36:41,596.8080357142857
2016-04-20 23:36:15,603.2366071428571
2016-04-21 01:35:50,612.8794642857143
2016-04-21 03:35:25,616.0937499999999
2016-04-21 05:35:00,622.5223214285714
2016-04-21 07:34:34,628.9508928571428
2016-04-21 09:34:09,635.3794642857142
2016-04-21 11:33:44,635.3794642857142
2016-04-21 13:33:18,641.8080357142857
2016-04-21 15:32:53,645.0223214285714
2016-04-21 17:32:28,648.2366071428572
2016-04-21 19:32:03,648.2366071428572
2016-04-21 21:31:37,654.6651785714286
2016-04-22 01:30:47,657.8794642857143
2016-04-22 05:29:56,661.0937500000001
2016-04-22 09:29:06,664.3080357142857
2016-04-22 11:28:41,664.3080357142857
2016-04-22 13:28:15,667.5223214285714
2016-04-22 19:27:00,667.5223214285714
2016-04-22 23:26:09,667.5223214285714
2016-04-23 09:24:03,667.5223214285714
2016-04-23 15:22:47,667.5223214285714
2016-04-24 01:20:41,667.5223214285714
2016-04-24 09:19:00,667.5223214285714
2016-04-24 17:17:18,667.5223214285714
2016-04-24 21:16:28,664.3080357142857
2016-04-25 01:15:37,661.0937500000001
2016-04-25 07:14:22,654.6651785714286
2016-04-25 13:13:06,648.2366071428572
2016-04-25 17:12:15,641.8080357142857
2016-04-25 21:11:25,635.3794642857142
2016-04-26 01:10:34,628.9508928571428
2016-04-26 05:09:44,622.5223214285714
2016-04-26 11:08:28,612.8794642857143
2016-04-26 17:07:12,603.2366071428571
2016-04-26 19:06:47,596.8080357142857
2016-04-26 21:06:22,596.8080357142857
2016-04-27 01:05:31,583.9508928571429
2016-04-27 05:04:41,571.09375
2016-04-27 09:03:50,558.2366071428572
2016-04-27 13:03:00,538.950892857143
2016-04-27 17:02:09,522.8794642857143
2016-04-27 21:01:18,503.59375000000006
2016-04-27 23:00:53,500.3794642857143
2016-04-28 01:00:28,490.7366071428571
2016-04-28 04:59:37,474.66517857142856
2016-04-28 08:58:47,465.02232142857144
2016-04-28 12:57:56,448.9508928571429
2016-04-28 14:57:31,436.09375000000006
2016-04-28 16:57:06,429.6651785714286
2016-04-28 20:56:15,416.8080357142857
2016-04-29 00:55:25,403.95089285714283
2016-04-29 04:54:34,375.0223214285715
2016-04-29 06:54:09,365.3794642857143
2016-04-29 10:53:18,352.5223214285714
2016-04-29 14:52:28,342.8794642857143
2016-04-29 18:51:37,330.02232142857144
2016-04-29 22:50:47,320.3794642857143
2016-04-30 00:50:22,313.95089285714283
2016-04-30 02:49:56,313.95089285714283
2016-04-30 04:49:31,313.95089285714283
2016-04-30 06:49:06,307.52232142857144
2016-04-30 12:47:50,304.3080357142857
2016-04-30 18:46:34,301.09374999999994
2016-05-01 00:45:18,301.09374999999994
2016-05-01 10:43:12,301.09374999999994
2016-05-01 16:41:56,301.09374999999994
2016-05-02 00:40:15,301.09374999999994
2016-05-02 08:38:34,301.09374999999994
2016-05-02 14:37:18,301.09374999999994
2016-05-02 20:36:03,301.09374999999994
2016-05-03 00:35:12,301.09374999999994
2016-05-03 06:33:56,307.52232142857144
2016-05-03 08:33:31,307.52232142857144
2016-05-03 12:32:41,310.73660714285717
2016-05-03 16:31:50,317.1651785714286
2016-05-03 20:31:00,320.3794642857143
2016-05-04 02:29:44,326.8080357142857
2016-05-04 06:28:53,333.2366071428571
2016-05-04 10:28:03,333.2366071428571
